"Index","date","strong_team","weak_team","strong_score","weak_score","tournament","strong_overall","weak_overall","strong_attack","weak_attack","strong_midfield","weak_midfield","strong_deffense","weak_deffense","strong_bu_speed","weak_bu_speed","strong_bu_passing","weak_bu_passing","strong_bu_positioning","weak_bu_positioning","strong_cc_crossing","weak_cc_crossing","strong_cc_passing","weak_cc_passing","strong_cc_shooting","weak_cc_shooting","strong_cc_positioning","weak_cc_positioning","strong_aggression","weak_aggression","strong_preassure","weak_preassure","strong_avg_age","weak_avg_age","win","dif_overall","dif_attack","dif_midfield","dif_deffense","dif_bu_speed","dif_bu_passing","dif_cc_crossing","dif_cc_passing","dif_cc_shooting","dif_aggression","dif_preassure","dif_avg_age"
"98",2010-09-07,"Paraguay","China",1,1,"Friendly",75,66,75,63,70,64,73,64,65,70,40,70,"Organised","Organised",40,40,65,45,70,70,"Organised","Organised",45,70,35,70,27.5,26.93,0,9,12,6,9,-5,-30,0,20,0,-25,-35,0.57
"99",2010-09-07,"Croatia","Greece",0,0,"UEFA Euro qualification",78,76,77,76,74,75,73,74,70,45,50,60,"Organised","Organised",30,70,70,30,55,30,"Free Form","Organised",55,30,45,30,26.37,26.63,0,2,1,-1,-1,25,-10,-40,40,25,25,15,-0.259999999999998
"100",2010-09-07,"Netherlands","Finland",2,1,"UEFA Euro qualification",80,72,81,67,80,69,76,70,50,70,35,55,"Organised","Organised",70,55,70,50,66,60,"Organised","Organised",60,70,35,45,26.4,27.7,1,8,14,11,6,-20,-20,15,20,6,-10,-10,-1.3
"101",2010-09-07,"Portugal","Norway",0,1,"UEFA Euro qualification",82,75,77,75,81,73,79,72,70,70,30,70,"Free Form","Organised",70,70,70,50,70,70,"Free Form","Organised",40,70,35,70,27.1,27.33,0,7,2,8,7,0,-40,0,20,0,-30,-35,-0.229999999999997
"102",2010-09-07,"Australia","Poland",2,1,"Friendly",75,72,71,69,71,68,68,67,70,70,70,65,"Organised","Organised",60,65,70,60,70,65,"Organised","Organised",70,70,50,60,27.5,26.97,1,3,2,3,1,0,5,-5,10,5,0,-10,0.530000000000001
"103",2010-09-07,"England","Switzerland",3,1,"UEFA Euro qualification",83,76,81,74,84,74,82,73,70,50,70,65,"Organised","Organised",70,65,55,67,70,70,"Organised","Organised",70,60,65,45,26.93,25.7,1,7,7,10,9,20,5,5,-12,0,10,20,1.23
"104",2010-09-07,"Turkey","Belgium",3,2,"UEFA Euro qualification",78,76,77,73,77,75,74,74,70,65,65,70,"Organised","Organised",70,55,70,65,70,60,"Organised","Organised",70,70,55,45,25.47,24.33,1,2,4,2,0,5,-5,15,5,10,0,10,1.14
"105",2010-10-08,"Czech Republic","Scotland",1,0,"UEFA Euro qualification",78,75,73,73,74,73,74,72,50,70,70,70,"Organised","Organised",65,70,45,50,70,70,"Organised","Organised",70,70,70,65,27.73,26.6,1,3,0,1,2,-20,0,-5,-5,0,0,5,1.13
"106",2010-10-08,"Germany","Turkey",3,0,"UEFA Euro qualification",82,78,81,77,79,77,79,74,70,70,62,65,"Organised","Organised",37,70,59,70,70,70,"Organised","Organised",46,70,58,55,24.8,25.47,1,4,4,2,5,0,-3,-33,-11,0,-24,3,-0.669999999999998
"107",2010-10-08,"Russia","Ireland",3,2,"UEFA Euro qualification",80,75,79,72,77,74,76,73,70,70,35,70,"Free Form","Organised",65,70,70,70,70,70,"Free Form","Organised",60,70,65,70,26.17,26.83,1,5,7,3,3,0,-35,-5,0,0,-10,-5,-0.659999999999997
"108",2010-10-08,"Italy","Northern Ireland",0,0,"UEFA Euro qualification",83,71,83,66,81,66,80,70,67,70,30,70,"Organised","Organised",60,65,55,70,40,70,"Organised","Organised",30,70,30,70,27.17,25.43,0,12,17,15,10,-3,-40,-5,-15,-30,-40,-40,1.74
"109",2010-10-08,"Portugal","Denmark",3,1,"UEFA Euro qualification",82,75,77,72,81,72,79,74,70,50,30,50,"Free Form","Organised",70,50,70,50,70,50,"Free Form","Organised",40,50,35,50,27.1,27,1,7,5,9,5,20,-20,20,20,20,-10,-15,0.100000000000001
"110",2010-10-09,"Australia","Paraguay",1,0,"Friendly",75,75,71,75,71,70,68,73,70,65,70,40,"Organised","Organised",60,40,70,65,70,70,"Organised","Organised",70,45,50,35,27.5,27.5,1,0,-4,1,-5,5,30,20,5,0,25,15,0
"111",2010-10-09,"France","Romania",2,0,"UEFA Euro qualification",83,75,82,71,82,70,82,74,70,70,40,65,"Organised","Organised",50,70,70,65,30,70,"Organised","Organised",60,50,55,30,26.17,27.23,1,8,11,12,8,0,-25,-20,5,-40,10,25,-1.06
"112",2010-10-09,"USA","Poland",2,2,"Friendly",74,72,72,69,71,68,70,67,70,70,50,65,"Free Form","Organised",45,65,30,60,40,65,"Free Form","Organised",50,70,70,60,25.4,26.97,0,2,3,3,3,0,-15,-20,-30,-25,-20,10,-1.57
"113",2010-10-11,"Brazil","Ukraine",2,0,"Friendly",84,76,83,73,81,72,82,70,70,55,30,70,"Free Form","Organised",60,70,70,65,70,70,"Free Form","Organised",35,70,70,55,26.1,26,1,8,10,9,12,15,-40,-10,5,0,-35,15,0.100000000000001
"114",2010-10-12,"Belgium","Austria",4,4,"UEFA Euro qualification",76,73,73,71,75,67,74,70,65,70,70,70,"Organised","Organised",55,65,65,65,60,65,"Organised","Organised",70,70,45,55,24.33,23.97,0,3,2,8,4,-5,0,-10,0,-5,0,-10,0.359999999999999
"115",2010-10-12,"Uruguay","China",4,0,"Friendly",78,66,76,63,70,64,74,64,70,70,50,70,"Free Form","Organised",70,40,60,45,70,70,"Free Form","Organised",45,70,30,70,25.73,26.93,1,12,13,6,10,0,-20,30,15,0,-25,-40,-1.2
"116",2010-10-12,"Croatia","Norway",2,1,"Friendly",78,75,77,75,74,73,73,72,70,70,50,70,"Organised","Organised",30,70,70,50,55,70,"Free Form","Organised",55,70,45,70,26.37,27.33,1,3,2,1,1,0,-20,-40,20,-15,-15,-25,-0.959999999999997
"117",2010-10-12,"Ecuador","Poland",2,2,"Friendly",72,72,67,69,69,68,65,67,70,70,45,65,"Organised","Organised",45,65,65,60,70,65,"Organised","Organised",65,70,65,60,27.83,26.97,0,0,-2,1,-2,0,-20,-20,5,5,-5,5,0.859999999999999
"118",2010-10-12,"Finland","Hungary",1,2,"UEFA Euro qualification",72,72,67,69,69,72,70,66,70,70,55,70,"Organised","Organised",55,60,50,50,60,70,"Organised","Organised",70,70,45,55,27.7,27.38,0,0,-2,-3,4,0,-15,-5,0,-10,0,-10,0.32
"119",2010-10-12,"Netherlands","Sweden",4,1,"UEFA Euro qualification",80,77,81,78,80,73,76,74,50,60,35,60,"Organised","Organised",70,70,70,70,66,70,"Organised","Organised",60,70,35,60,26.4,25.67,1,3,3,7,2,-10,-25,0,0,-4,-10,-25,0.729999999999997
"120",2010-10-12,"Paraguay","New Zealand",2,0,"Friendly",75,62,75,60,70,57,73,58,65,70,40,70,"Organised","Organised",40,70,65,70,70,70,"Organised","Organised",45,70,35,70,27.5,25.97,1,13,15,13,15,-5,-30,-30,-5,0,-25,-35,1.53
"121",2010-10-12,"Spain","Scotland",3,2,"UEFA Euro qualification",85,75,83,73,83,73,82,72,65,70,30,70,"Free Form","Organised",45,70,70,50,65,70,"Free Form","Organised",45,70,60,65,25.17,26.6,1,10,10,10,10,-5,-40,-25,20,-5,-25,-5,-1.43
"122",2010-11-17,"Brazil","Argentina",0,1,"Friendly",84,83,83,83,81,81,82,78,70,70,30,30,"Free Form","Free Form",60,60,70,70,70,70,"Free Form","Free Form",35,30,70,30,26.1,26.33,0,1,0,0,4,0,0,0,0,0,5,40,-0.229999999999997
"123",2010-11-17,"Greece","Austria",2,1,"Friendly",76,73,76,71,75,67,74,70,45,70,60,70,"Organised","Organised",70,65,30,65,30,65,"Organised","Organised",30,70,30,55,26.63,23.97,1,3,5,8,4,-25,-10,5,-35,-35,-40,-25,2.66
"124",2010-11-17,"Czech Republic","Denmark",0,0,"Friendly",78,75,73,72,74,72,74,74,50,50,70,50,"Organised","Organised",65,50,45,50,70,50,"Organised","Organised",70,50,70,50,27.73,27,0,3,1,2,0,0,20,15,-5,20,20,20,0.73
"125",2010-11-17,"England","France",1,2,"Friendly",83,83,81,82,84,82,82,82,70,70,70,40,"Organised","Organised",70,50,55,70,70,30,"Organised","Organised",70,60,65,55,26.93,26.17,0,0,-1,2,0,0,30,20,-15,40,10,10,0.759999999999998
"126",2010-11-17,"Ireland","Norway",1,2,"Friendly",75,75,72,75,74,73,73,72,70,70,70,70,"Organised","Organised",70,70,70,50,70,70,"Organised","Organised",70,70,70,70,26.83,27.33,0,0,-3,1,1,0,0,0,20,0,0,0,-0.5
"127",2010-11-17,"Italy","Romania",1,1,"Friendly",83,75,83,71,81,70,80,74,67,70,30,65,"Organised","Organised",60,70,55,65,40,70,"Organised","Organised",30,50,30,30,27.17,27.23,0,8,12,11,6,-3,-35,-10,-10,-30,-20,0,-0.0599999999999987
"128",2010-11-17,"Netherlands","Turkey",1,0,"Friendly",80,78,81,77,80,77,76,74,50,70,35,65,"Organised","Organised",70,70,70,70,66,70,"Organised","Organised",60,70,35,55,26.4,25.47,1,2,4,3,2,-20,-30,0,0,-4,-10,-20,0.93
"129",2010-11-17,"Spain","Portugal",0,4,"Friendly",85,82,83,77,83,81,82,79,65,70,30,30,"Free Form","Free Form",45,70,70,70,65,70,"Free Form","Free Form",45,40,60,35,25.17,27.1,0,3,6,2,3,-5,0,-25,0,-5,5,25,-1.93
"130",2010-11-17,"Russia","Belgium",0,2,"Friendly",80,76,79,73,77,75,76,74,70,65,35,70,"Free Form","Organised",65,55,70,65,70,60,"Free Form","Organised",60,70,65,45,26.17,24.33,0,4,6,2,2,5,-35,10,5,10,-10,20,1.84
"131",2010-11-17,"USA","South Africa",1,0,"Friendly",74,72,72,70,71,71,70,67,70,70,50,70,"Free Form","Organised",45,60,30,65,40,70,"Free Form","Organised",50,70,70,70,25.4,26.96,1,2,2,0,3,0,-20,-15,-35,-30,-20,0,-1.56
"132",2010-11-17,"Germany","Sweden",0,0,"Friendly",82,77,81,78,79,73,79,74,70,60,62,60,"Organised","Organised",37,70,59,70,70,70,"Organised","Organised",46,70,58,60,24.8,25.67,0,5,3,6,5,10,2,-33,-11,0,-24,-2,-0.870000000000001
"133",2010-11-17,"Switzerland","Ukraine",2,2,"Friendly",76,76,74,73,74,72,73,70,50,55,65,70,"Organised","Organised",65,70,67,65,70,70,"Organised","Organised",60,70,45,55,25.7,26,0,0,1,2,3,-5,-5,-5,2,0,-10,-10,-0.300000000000001
"134",2011-01-14,"Australia","Korea Republic",1,1,"AFC Asian Cup",75,70,71,67,71,69,68,65,70,70,70,60,"Organised","Organised",60,65,70,65,70,70,"Organised","Organised",70,60,50,65,27.5,25.57,0,5,4,2,3,0,10,-5,5,0,10,-15,1.93
"135",2011-02-08,"Ukraine","Romania",2,2,"Cyprus International Tournament",76,75,73,71,72,70,70,74,55,70,70,65,"Organised","Organised",70,70,65,65,70,70,"Organised","Organised",70,50,55,30,26,27.23,0,1,2,2,-4,-15,5,0,0,0,20,25,-1.23
"136",2011-02-09,"Argentina","Portugal",2,1,"Friendly",83,82,83,77,81,81,78,79,70,70,30,30,"Free Form","Free Form",60,70,70,70,70,70,"Free Form","Free Form",30,40,30,35,26.33,27.1,1,1,6,0,-1,0,0,-10,0,0,-10,-5,-0.770000000000003
"137",2011-02-09,"Belgium","Finland",1,1,"Friendly",76,72,73,67,75,69,74,70,65,70,70,55,"Organised","Organised",55,55,65,50,60,60,"Organised","Organised",70,70,45,45,24.33,27.7,0,4,6,6,4,-5,15,0,15,0,0,0,-3.37
"138",2011-02-09,"Croatia","Czech Republic",4,2,"Friendly",78,78,77,73,74,74,73,74,70,50,50,70,"Organised","Organised",30,65,70,45,55,70,"Free Form","Organised",55,70,45,70,26.37,27.73,1,0,4,0,-1,20,-20,-35,25,-15,-15,-25,-1.36
"139",2011-02-09,"England","Denmark",2,1,"Friendly",83,75,81,72,84,72,82,74,70,50,70,50,"Organised","Organised",70,50,55,50,70,50,"Organised","Organised",70,50,65,50,26.93,27,1,8,9,12,8,20,20,20,5,20,20,15,-0.0700000000000003
"140",2011-02-09,"Brazil","France",0,1,"Friendly",84,83,83,82,81,82,82,82,70,70,30,40,"Free Form","Organised",60,50,70,70,70,30,"Free Form","Organised",35,60,70,55,26.1,26.17,0,1,1,-1,0,0,-10,10,0,40,-25,15,-0.0700000000000003
"141",2011-02-09,"Italy","Germany",1,1,"Friendly",83,82,83,81,81,79,80,79,67,70,30,62,"Organised","Organised",60,37,55,59,40,70,"Organised","Organised",30,46,30,58,27.17,24.8,0,1,2,2,1,-3,-32,23,-4,-30,-16,-28,2.37
"142",2011-02-09,"Netherlands","Austria",3,1,"Friendly",80,73,81,71,80,67,76,70,50,70,35,70,"Organised","Organised",70,65,70,65,66,65,"Organised","Organised",60,70,35,55,26.4,23.97,1,7,10,13,6,-20,-35,5,5,1,-10,-20,2.43
"143",2011-02-09,"Norway","Poland",0,1,"Friendly",75,72,75,69,73,68,72,67,70,70,70,65,"Organised","Organised",70,65,50,60,70,65,"Organised","Organised",70,70,70,60,27.33,26.97,0,3,6,5,5,0,5,5,-10,5,0,10,0.359999999999999
"144",2011-02-09,"Scotland","Northern Ireland",3,0,"Nations Cup",75,71,73,66,73,66,72,70,70,70,70,70,"Organised","Organised",70,65,50,70,70,70,"Organised","Organised",70,70,65,70,26.6,25.43,1,4,7,7,2,0,0,5,-20,0,0,-5,1.17
"145",2011-02-09,"Sweden","Ukraine",1,1,"Cyprus International Tournament",77,76,78,73,73,72,74,70,60,55,60,70,"Organised","Organised",70,70,70,65,70,70,"Organised","Organised",70,70,60,55,25.67,26,0,1,5,1,4,5,-10,0,5,0,0,5,-0.329999999999998
"146",2011-02-09,"Turkey","Korea Republic",0,0,"Friendly",78,70,77,67,77,69,74,65,70,70,65,60,"Organised","Organised",70,65,70,65,70,70,"Organised","Organised",70,60,55,65,25.47,25.57,0,8,10,8,9,0,5,5,5,0,10,-10,-0.100000000000001
"147",2011-03-25,"Belgium","Austria",2,0,"UEFA Euro qualification",77,73,74,72,74,69,76,73,55,39,53,54,"Organised","Organised",47,52,53,41,57,39,"Organised","Organised",48,39,38,37,23.23,24.47,1,4,2,5,3,16,-1,-5,12,18,9,1,-1.24
"148",2011-03-25,"China","New Zealand",1,1,"Friendly",65,64,61,64,60,58,61,61,68,30,53,73,"Organised","Organised",49,38,39,48,53,34,"Organised","Organised",50,70,48,30,23.93,26.29,0,1,-3,2,0,38,-20,11,-9,19,-20,18,-2.36
"149",2011-03-25,"Netherlands","Hungary",4,0,"UEFA Euro qualification",81,72,80,72,80,70,76,68,35,28,35,55,"Organised","Organised",45,72,70,68,66,38,"Free Form","Organised",62,60,47,41,26.13,25.7,1,9,8,10,8,7,-20,-27,2,28,2,6,0.43
"150",2011-03-25,"Italy","Slovenia",1,0,"UEFA Euro qualification",82,71,81,69,79,71,79,69,50,78,39,57,"Free Form","Organised",66,62,65,30,50,61,"Organised","Organised",55,70,34,65,25.57,25.3,1,11,12,8,10,-28,-18,4,35,-11,-15,-31,0.27
"151",2011-03-25,"Spain","Czech Republic",2,1,"UEFA Euro qualification",85,77,83,72,83,71,82,73,77,51,23,33,"Free Form","Organised",37,52,50,46,56,38,"Free Form","Organised",46,29,61,44,25.8,26.6,1,8,11,12,9,26,-10,-15,4,18,17,17,-0.800000000000001
"152",2011-03-26,"Switzerland","Bulgaria",0,0,"UEFA Euro qualification",76,72,74,70,73,71,74,67,50,54,53,58,"Organised","Organised",55,53,41,53,55,39,"Organised","Organised",51,39,47,49,25.03,26.27,0,4,4,2,7,-4,-5,2,-12,16,12,-2,-1.24
"153",2011-03-26,"Norway","Denmark",1,1,"UEFA Euro qualification",75,75,75,73,74,74,74,73,77,66,56,42,"Organised","Organised",72,71,67,68,66,38,"Organised","Organised",68,57,29,50,26.87,26.07,0,0,2,0,1,11,14,1,-1,28,11,-21,0.800000000000001
"154",2011-03-26,"Argentina","USA",1,1,"Friendly",83,75,82,71,79,73,78,71,57,44,32,50,"Organised","Organised",41,45,70,31,69,39,"Free Form","Organised",43,45,41,48,25.57,24.93,0,8,11,6,7,13,-18,-4,39,30,-2,-7,0.640000000000001
"155",2011-03-27,"Brazil","Scotland",2,0,"Friendly",83,75,81,74,80,73,82,72,53,45,30,58,"Free Form","Organised",45,55,54,48,58,51,"Free Form","Organised",43,59,60,42,24.73,27.13,1,8,7,7,10,8,-28,-10,6,7,-16,18,-2.4
"156",2011-03-29,"France","Croatia",0,0,"Friendly",82,78,80,77,81,75,81,74,54,52,45,37,"Organised","Organised",50,48,67,55,38,55,"Organised","Organised",53,48,50,45,25.47,25.4,0,4,3,6,7,2,8,2,12,-17,5,5,0.0700000000000003
"157",2011-03-29,"Germany","Australia",1,2,"Friendly",82,73,80,70,80,70,79,68,73,38,42,57,"Organised","Organised",53,71,57,26,55,38,"Organised","Organised",58,60,48,34,24.27,26.87,0,9,10,10,11,35,-15,-18,31,17,-2,14,-2.6
"158",2011-03-29,"Greece","Poland",0,0,"Friendly",75,74,72,72,72,71,73,70,22,56,39,57,"Organised","Organised",70,41,30,60,40,55,"Organised","Organised",70,47,20,39,26.2,25.07,0,1,0,1,3,-34,-18,29,-30,-15,23,-19,1.13
"159",2011-03-29,"Uruguay","Ireland",3,2,"Friendly",78,76,79,74,74,72,74,71,51,50,41,62,"Organised","Organised",54,56,65,41,57,54,"Organised","Organised",58,47,30,38,26.03,25.87,1,2,5,2,3,1,-21,-2,24,3,11,-8,0.16
"160",2011-03-29,"Netherlands","Hungary",5,3,"UEFA Euro qualification",81,72,80,72,80,70,76,68,35,28,35,55,"Organised","Organised",45,72,70,68,66,38,"Free Form","Organised",62,60,47,41,26.13,25.7,1,9,8,10,8,7,-20,-27,2,28,2,6,0.43
"161",2011-03-29,"Northern Ireland","Slovenia",0,0,"UEFA Euro qualification",71,71,66,69,68,71,69,69,55,78,42,57,"Organised","Organised",54,62,39,30,53,61,"Organised","Organised",60,70,43,65,24.73,25.3,0,0,-3,-3,0,-23,-15,-8,9,-8,-10,-22,-0.57
"162",2011-03-29,"Portugal","Finland",2,0,"Friendly",81,71,79,67,78,71,79,69,65,53,30,65,"Organised","Organised",70,55,69,56,54,57,"Free Form","Organised",42,60,35,36,26.23,27.2,1,10,12,7,10,12,-35,15,13,-3,-18,-1,-0.969999999999999
"163",2011-03-29,"Turkey","Austria",2,0,"UEFA Euro qualification",78,73,76,72,76,69,75,73,54,39,31,54,"Organised","Organised",69,52,56,41,47,39,"Organised","Organised",50,39,31,37,26,24.47,1,5,4,7,2,15,-23,17,15,8,11,-6,1.53
"164",2011-04-20,"Argentina","Ecuador",2,2,"Friendly",83,72,82,71,79,66,78,64,57,43,32,41,"Organised","Organised",41,28,70,24,69,41,"Free Form","Organised",43,48,41,37,25.57,28.63,0,11,11,13,14,14,-9,13,46,28,-5,4,-3.06
"165",2011-05-24,"Ireland","Northern Ireland",5,0,"Nations Cup",76,71,74,66,72,68,71,69,50,55,62,42,"Organised","Organised",56,54,41,39,54,53,"Organised","Organised",47,60,38,43,25.87,24.73,1,5,8,4,2,-5,20,2,2,1,-13,-5,1.14
"166",2011-05-28,"Mexico","Ecuador",1,1,"Friendly",77,72,75,71,72,66,74,64,39,43,43,41,"Organised","Organised",68,28,37,24,40,41,"Organised","Organised",47,48,47,37,25.2,28.63,0,5,4,6,10,-4,2,40,13,-1,-1,10,-3.43
"167",2011-05-29,"Germany","Uruguay",2,1,"Friendly",82,78,80,79,80,74,79,74,73,51,42,41,"Organised","Organised",53,54,57,65,55,57,"Organised","Organised",58,58,48,30,24.27,26.03,1,4,1,6,5,22,1,-1,-8,-2,0,18,-1.76
"168",2011-05-29,"Ireland","Scotland",1,0,"Nations Cup",76,75,74,74,72,73,71,72,50,45,62,58,"Organised","Organised",56,55,41,48,54,51,"Organised","Organised",47,59,38,42,25.87,27.13,1,1,0,-1,-1,5,4,1,-7,3,-12,-4,-1.26
"169",2011-06-01,"Mexico","New Zealand",3,0,"Friendly",77,64,75,64,72,58,74,61,39,30,43,73,"Organised","Organised",68,38,37,48,40,34,"Organised","Organised",47,70,47,30,25.2,26.29,1,13,11,14,13,9,-30,30,-11,6,-23,17,-1.09
"170",2011-06-03,"Germany","Austria",2,1,"UEFA Euro qualification",82,73,80,72,80,69,79,73,73,39,42,54,"Organised","Organised",53,52,57,41,55,39,"Organised","Organised",58,39,48,37,24.27,24.47,1,9,8,11,6,34,-12,1,16,16,19,11,-0.199999999999999
"171",2011-06-03,"Turkey","Belgium",1,1,"UEFA Euro qualification",78,77,76,74,76,74,75,76,54,55,31,53,"Organised","Organised",69,47,56,53,47,57,"Organised","Organised",50,48,31,38,26,23.23,0,1,2,2,-1,-1,-22,22,3,-10,2,-7,2.77
"172",2011-06-04,"Brazil","Netherlands",0,0,"Friendly",83,81,81,80,80,80,82,76,53,35,30,35,"Free Form","Organised",45,45,54,70,58,66,"Free Form","Free Form",43,62,60,47,24.73,26.13,0,2,1,0,6,18,-5,0,-16,-8,-19,13,-1.4
"173",2011-06-04,"England","Switzerland",2,2,"UEFA Euro qualification",83,76,81,74,82,73,80,74,39,50,57,53,"Organised","Organised",48,55,62,41,62,55,"Organised","Organised",49,51,47,47,26.37,25.03,0,7,7,9,6,-11,4,-7,21,7,-2,0,1.34
"174",2011-06-04,"Portugal","Norway",1,0,"UEFA Euro qualification",81,75,79,75,78,74,79,74,65,77,30,56,"Organised","Organised",70,72,69,67,54,66,"Free Form","Organised",42,68,35,29,26.23,26.87,1,6,4,4,5,-12,-26,-2,2,-12,-26,6,-0.640000000000001
"175",2011-06-04,"Spain","USA",4,0,"Friendly",85,75,83,71,83,73,82,71,77,44,23,50,"Free Form","Organised",37,45,50,31,56,39,"Free Form","Organised",46,45,61,48,25.8,24.93,1,10,12,10,11,33,-27,-8,19,17,1,13,0.870000000000001
"176",2011-06-05,"Australia","New Zealand",3,0,"Friendly",73,64,70,64,70,58,68,61,38,30,57,73,"Organised","Organised",71,38,26,48,38,34,"Organised","Organised",60,70,34,30,26.87,26.29,1,9,6,12,7,8,-16,33,-22,4,-10,4,0.580000000000002
"177",2011-06-05,"Argentina","Poland",1,2,"Friendly",83,74,82,72,79,71,78,70,57,56,32,57,"Organised","Organised",41,41,70,60,69,55,"Free Form","Organised",43,47,41,39,25.57,25.07,0,9,10,8,8,1,-25,0,10,14,-4,2,0.5
"178",2011-06-07,"Brazil","Romania",1,0,"Friendly",83,72,81,69,80,70,82,71,53,55,30,56,"Free Form","Organised",45,70,54,55,58,54,"Free Form","Organised",43,47,60,35,24.73,25.97,1,11,12,10,11,-2,-26,-25,-1,4,-4,25,-1.24
"179",2011-06-07,"Greece","Ecuador",1,1,"Friendly",75,72,72,71,72,66,73,64,22,43,39,41,"Organised","Organised",70,28,30,24,40,41,"Organised","Organised",70,48,20,37,26.2,28.63,0,3,1,6,9,-21,-2,42,6,-1,22,-17,-2.43
"180",2011-06-07,"Italy","Ireland",0,2,"Friendly",82,76,81,74,79,72,79,71,50,50,39,62,"Free Form","Organised",66,56,65,41,50,54,"Organised","Organised",55,47,34,38,25.57,25.87,0,6,7,7,8,0,-23,10,24,-4,8,-4,-0.300000000000001
"181",2011-06-07,"Russia","Cameroon",0,0,"Friendly",79,77,78,72,76,73,74,71,50,53,45,43,"Organised","Organised",55,44,70,63,30,68,"Organised","Organised",40,48,30,58,26.63,24.7,0,2,6,3,3,-3,2,11,7,-38,-8,-28,1.93
"182",2011-06-07,"Sweden","Finland",5,0,"UEFA Euro qualification",76,71,76,67,73,71,74,69,52,53,52,65,"Organised","Organised",64,55,60,56,50,57,"Organised","Organised",60,60,59,36,26.27,27.2,1,5,9,2,5,-1,-13,9,4,-7,0,23,-0.93
"183",2011-06-08,"Netherlands","Uruguay",1,1,"Friendly",81,78,80,79,80,74,76,74,35,51,35,41,"Organised","Organised",45,54,70,65,66,57,"Free Form","Organised",62,58,47,30,26.13,26.03,0,3,1,6,2,-16,-6,-9,5,9,4,17,0.0999999999999979
"184",2011-06-09,"France","Poland",1,0,"Friendly",82,74,80,72,81,71,81,70,54,56,45,57,"Organised","Organised",50,41,67,60,38,55,"Organised","Organised",53,47,50,39,25.47,25.07,1,8,8,10,11,-2,-12,9,7,-17,6,11,0.399999999999999
"185",2011-06-25,"Mexico","Ecuador",1,0,"Friendly",77,72,75,71,72,66,74,64,39,43,43,41,"Organised","Organised",68,28,37,24,40,41,"Organised","Organised",47,48,47,37,25.2,28.63,1,5,4,6,10,-4,2,40,13,-1,-1,10,-3.43
"186",2011-06-25,"Mexico","USA",4,2,"Gold Cup",77,75,75,71,72,73,74,71,39,44,43,50,"Organised","Organised",68,45,37,31,40,39,"Organised","Organised",47,45,47,48,25.2,24.93,1,2,4,-1,3,-5,-7,23,6,1,2,-1,0.27
"187",2011-07-12,"Uruguay","Mexico",1,0,"Copa América",78,77,79,75,74,72,74,74,51,39,41,43,"Organised","Organised",54,68,65,37,57,40,"Organised","Organised",58,47,30,47,26.03,25.2,1,1,4,2,0,12,-2,-14,28,17,11,-17,0.830000000000002
"188",2011-07-13,"Brazil","Ecuador",4,2,"Copa América",83,72,81,71,80,66,82,64,53,43,30,41,"Free Form","Organised",45,28,54,24,58,41,"Free Form","Organised",43,48,60,37,24.73,28.63,1,11,10,14,18,10,-11,17,30,17,-5,23,-3.9
"189",2011-07-16,"Argentina","Uruguay",1,1,"Copa América",83,78,82,79,79,74,78,74,57,51,32,41,"Organised","Organised",41,54,70,65,69,57,"Free Form","Organised",43,58,41,30,25.57,26.03,0,5,3,5,4,6,-9,-13,5,12,-15,11,-0.460000000000001
"190",2011-08-10,"Brazil","Germany",2,3,"Friendly",83,82,81,80,80,80,82,79,53,73,30,42,"Free Form","Organised",45,53,54,57,58,55,"Free Form","Organised",43,58,60,48,24.73,24.27,0,1,1,0,3,-20,-12,-8,-3,3,-15,12,0.460000000000001
"191",2011-08-10,"Croatia","Ireland",0,0,"Friendly",78,76,77,74,75,72,74,71,52,50,37,62,"Organised","Organised",48,56,55,41,55,54,"Organised","Organised",48,47,45,38,25.4,25.87,0,2,3,3,3,2,-25,-8,14,1,1,7,-0.470000000000002
"192",2011-08-10,"Spain","Italy",1,2,"Friendly",85,82,83,81,83,79,82,79,77,50,23,39,"Free Form","Free Form",37,66,50,65,56,50,"Free Form","Organised",46,55,61,34,25.8,25.57,0,3,2,4,3,27,-16,-29,-15,6,-9,27,0.23
"193",2011-08-10,"Czech Republic","Norway",0,3,"Friendly",77,75,72,75,71,74,73,74,51,77,33,56,"Organised","Organised",52,72,46,67,38,66,"Organised","Organised",29,68,44,29,26.6,26.87,0,2,-3,-3,-1,-26,-23,-20,-21,-28,-39,15,-0.27
"194",2011-08-10,"Scotland","Denmark",2,1,"Friendly",75,75,74,73,73,74,72,73,45,66,58,42,"Organised","Organised",55,71,48,68,51,38,"Organised","Organised",59,57,42,50,27.13,26.07,1,0,1,-1,-1,-21,16,-16,-20,13,2,-8,1.06
"195",2011-08-10,"Belgium","Slovenia",0,0,"Friendly",77,71,74,69,74,71,76,69,55,78,53,57,"Organised","Organised",47,62,53,30,57,61,"Organised","Organised",48,70,38,65,23.23,25.3,0,6,5,3,7,-23,-4,-15,23,-4,-22,-27,-2.07
"196",2011-08-10,"Mexico","USA",1,1,"Friendly",77,75,75,71,72,73,74,71,39,44,43,50,"Organised","Organised",68,45,37,31,40,39,"Organised","Organised",47,45,47,48,25.2,24.93,0,2,4,-1,3,-5,-7,23,6,1,2,-1,0.27
