date,strong_team,weak_team,win,tournament,strong_team/other-data/decision-trees-split/football/strong_team.csv,strong_score,strong_overall,strong_avg_age,dif_overall,dif_attack,dif_deffense,dif_bu_speed,dif_bu_passing,dif_cc_crossing,dif_cc_passing,dif_cc_shooting,dif_aggression,dif_preassure,dif_avg_age,weak_team/other-data/decision-trees-split/football/weak_team.csv,weak_score,weak_overall,weak_avg_age,weak_bu_speed,weak_bu_passing,weak_bu_positioning,weak_attack,weak_deffense,weak_aggression,weak_preassure,weak_cc_crossing,weak_cc_passing,weak_cc_shooting,weak_cc_positioning,strong_bu_speed,strong_bu_passing,strong_bu_positioning,strong_attack,strong_deffense,strong_aggression,strong_preassure,strong_cc_crossing,strong_cc_passing,strong_cc_shooting,strong_cc_positioning
2014-06-19,England,Uruguay,0,FIFA World Cup,England,1,80,25.13,2,0,3,-21,1,35,6,-16,1,12,-3.13,Uruguay,2,78,28.26,75,55,Organised,83,76,46,31,32,50,67,Organised,54,56,Organised,83,79,47,43,67,56,51,Organised
2014-06-20,France,Switzerland,1,FIFA World Cup,France,5,81,25.39,4,8,4,0,-16,1,1,9,1,-11,0.7400000000000021,Switzerland,2,77,24.65,48,52,Organised,74,76,45,47,51,48,43,Organised,48,36,Organised,82,80,46,36,52,49,52,Organised
2014-06-22,Belgium,Russia,1,FIFA World Cup,Belgium,1,81,24.57,4,2,4,-15,-9,-37,-14,-16,-5,1,-2.0,Russia,0,77,26.57,45,45,Organised,78,75,47,47,74,70,49,Organised,30,36,Organised,80,79,42,48,37,56,33,Organised
2014-06-22,Portugal,USA,0,FIFA World Cup,Portugal,2,80,27.17,6,7,7,14,-27,2,-36,13,12,12,0.82,USA,2,74,26.35,41,58,Organised,75,73,35,35,50,66,35,Organised,55,31,Organised,82,80,47,47,52,30,48,Free Form
2014-06-23,Spain,Australia,1,FIFA World Cup,Spain,3,85,26.78,16,15,18,-2,-19,-41,19,26,11,3,1.87,Australia,0,69,24.91,39,59,Organised,71,65,39,34,78,22,30,Organised,50,70,Organised,73,74,70,70,65,45,70,Organised
2014-06-23,Spain,Australia,1,FIFA World Cup,Spain,3,85,26.78,16,15,18,-2,-19,-41,19,26,11,3,1.87,Australia,0,69,24.91,39,59,Organised,71,65,39,34,78,22,30,Organised,50,70,Organised,86,83,50,37,37,41,56,Free Form
2014-06-23,Spain,Australia,1,FIFA World Cup,Spain,3,85,26.78,16,15,18,-2,-19,-41,19,26,11,3,1.87,Australia,0,69,24.91,39,59,Organised,71,65,39,34,78,22,30,Organised,37,40,Organised,73,74,70,70,65,45,70,Organised
2014-06-23,Spain,Australia,1,FIFA World Cup,Spain,3,85,26.78,16,15,18,-2,-19,-41,19,26,11,3,1.87,Australia,0,69,24.91,39,59,Organised,71,65,39,34,78,22,30,Organised,37,40,Organised,86,83,50,37,37,41,56,Free Form
2014-06-23,Brazil,Cameroon,1,FIFA World Cup,Brazil,4,83,26.83,7,6,8,22,4,-26,5,4,-11,3,1.57,Cameroon,1,76,25.26,40,44,Organised,76,76,48,58,68,52,50,Organised,62,48,Organised,82,84,37,61,42,57,54,Organised
2014-06-23,Netherlands,Chile,1,FIFA World Cup,Netherlands,2,79,25.0,3,8,4,-5,3,2,-10,-15,6,13,-1.61,Chile,0,76,26.61,62,42,Organised,76,71,44,35,50,65,54,Organised,57,45,Organised,84,75,50,48,52,55,39,Free Form
2014-06-24,Ivory Coast,Greece,0,FIFA World Cup,Ivory Coast,1,76,26.43,2,4,0,14,-7,13,8,1,14,27,-0.699999999999999,Greece,2,74,27.13,52,56,Organised,74,75,37,24,60,51,52,Organised,66,49,Organised,78,75,51,51,73,59,53,Organised
2014-06-24,Italy,Uruguay,0,FIFA World Cup,Italy,0,82,26.39,5,-4,4,-30,-6,38,16,-14,13,15,-0.7399999999999979,Uruguay,1,77,27.13,75,55,Organised,84,76,46,31,32,50,67,Organised,45,49,Organised,80,80,59,46,70,66,53,Organised
2014-06-25,France,Ecuador,0,FIFA World Cup,France,0,81,25.39,9,10,13,-2,-14,2,-16,2,-9,1,-1.0,Ecuador,0,72,26.39,50,50,Organised,72,67,55,35,50,65,50,Organised,48,36,Organised,82,80,46,36,52,49,52,Organised
2014-06-26,Belgium,Korea Republic,1,FIFA World Cup,Belgium,1,81,24.57,10,10,10,-36,-21,-13,-22,-12,-6,-13,-0.169999999999998,Korea Republic,0,71,24.74,66,57,Organised,70,69,48,61,50,78,45,Organised,62,48,Organised,83,82,37,61,42,57,54,Organised
2014-06-26,Belgium,Korea Republic,1,FIFA World Cup,Belgium,1,81,24.57,10,10,10,-36,-21,-13,-22,-12,-6,-13,-0.169999999999998,Korea Republic,0,71,24.74,66,57,Organised,70,69,48,61,50,78,45,Organised,62,48,Organised,80,79,42,48,37,56,33,Organised
2014-06-26,Belgium,Korea Republic,1,FIFA World Cup,Belgium,1,81,24.57,10,10,10,-36,-21,-13,-22,-12,-6,-13,-0.169999999999998,Korea Republic,0,71,24.74,66,57,Organised,70,69,48,61,50,78,45,Organised,30,36,Organised,83,82,37,61,42,57,54,Organised
2014-06-26,Belgium,Korea Republic,1,FIFA World Cup,Belgium,1,81,24.57,10,10,10,-36,-21,-13,-22,-12,-6,-13,-0.169999999999998,Korea Republic,0,71,24.74,66,57,Organised,70,69,48,61,50,78,45,Organised,30,36,Organised,80,79,42,48,37,56,33,Organised
2014-06-26,Germany,USA,1,FIFA World Cup,Germany,1,84,24.87,10,7,8,26,-21,-4,-14,28,22,15,-1.48,USA,0,74,26.35,41,58,Organised,75,73,35,35,50,66,35,Organised,67,37,Organised,82,81,57,50,46,52,63,Organised
2014-06-28,Brazil,Chile,0,FIFA World Cup,Brazil,1,83,26.83,7,6,13,0,6,-8,-8,0,-7,26,0.219999999999999,Chile,1,76,26.61,62,42,Organised,76,71,44,35,50,65,54,Organised,62,48,Organised,82,84,37,61,42,57,54,Organised
2014-06-28,Colombia,Uruguay,1,FIFA World Cup,Colombia,2,77,26.48,0,-7,-1,-25,-20,18,0,-2,9,14,-0.649999999999999,Uruguay,0,77,27.13,75,55,Organised,84,76,46,31,32,50,67,Organised,50,35,Organised,77,75,55,45,50,50,65,Organised
2014-06-29,Netherlands,Mexico,1,FIFA World Cup,Netherlands,2,79,25.0,4,5,1,4,-9,-6,-13,-1,-8,2,-0.870000000000001,Mexico,1,75,25.87,53,54,Organised,79,74,58,46,58,68,40,Organised,57,45,Organised,84,75,50,48,52,55,39,Free Form
2014-07-01,Argentina,Switzerland,1,FIFA World Cup,Argentina,1,82,27.65,5,10,4,-16,-13,-15,-7,25,10,13,3.0,Switzerland,0,77,24.65,48,52,Organised,74,76,45,47,51,48,43,Organised,32,39,Organised,84,80,55,60,36,41,68,Free Form
2014-07-01,Belgium,USA,1,FIFA World Cup,Belgium,2,81,24.57,7,5,6,-11,-22,-13,-10,-2,7,13,-1.78,USA,1,74,26.35,41,58,Organised,75,73,35,35,50,66,35,Organised,30,36,Organised,80,79,42,48,37,56,33,Organised
2014-07-04,Brazil,Colombia,1,FIFA World Cup,Brazil,2,83,26.83,6,5,9,12,13,-8,7,-11,-18,16,0.349999999999998,Colombia,1,77,26.48,50,35,Organised,77,75,55,45,50,50,65,Organised,62,48,Organised,82,84,37,61,42,57,54,Organised
2014-07-04,Germany,France,1,FIFA World Cup,Germany,1,84,24.87,3,0,1,19,1,-6,3,11,11,14,-0.52,France,0,81,25.39,48,36,Organised,82,80,46,36,52,49,52,Organised,67,37,Organised,82,81,57,50,46,52,63,Organised
2014-07-05,Argentina,Belgium,1,FIFA World Cup,Argentina,1,82,27.65,1,4,1,2,3,-1,-15,35,13,12,3.08,Belgium,0,81,24.57,30,36,Organised,80,79,42,48,37,56,33,Organised,32,39,Organised,84,80,55,60,36,41,68,Free Form
2014-07-08,Germany,Brazil,1,FIFA World Cup,Germany,7,84,24.87,1,0,-3,5,-11,4,-5,9,20,-11,-1.96,Brazil,1,83,26.83,62,48,Organised,82,84,37,61,42,57,54,Organised,67,37,Organised,82,81,57,50,46,52,63,Organised
2014-07-09,Argentina,Netherlands,0,FIFA World Cup,Argentina,0,82,27.65,3,0,5,-25,-6,-16,-14,29,5,12,2.65,Netherlands,0,79,25.0,57,45,Organised,84,75,50,48,52,55,39,Free Form,32,39,Organised,84,80,55,60,36,41,68,Free Form
2014-07-09,Argentina,Netherlands,0,FIFA World Cup,Argentina,0,82,27.65,3,0,5,-25,-6,-16,-14,29,5,12,2.65,Netherlands,0,79,25.0,57,45,Organised,84,75,50,48,52,55,39,Free Form,32,39,Organised,77,76,59,42,64,43,37,Organised
2014-07-09,Argentina,Netherlands,0,FIFA World Cup,Argentina,0,82,27.65,3,0,5,-25,-6,-16,-14,29,5,12,2.65,Netherlands,0,79,25.0,57,45,Organised,84,75,50,48,52,55,39,Free Form,49,45,Organised,84,80,55,60,36,41,68,Free Form
2014-07-09,Argentina,Netherlands,0,FIFA World Cup,Argentina,0,82,27.65,3,0,5,-25,-6,-16,-14,29,5,12,2.65,Netherlands,0,79,25.0,57,45,Organised,84,75,50,48,52,55,39,Free Form,49,45,Organised,77,76,59,42,64,43,37,Organised
2014-07-12,Brazil,Netherlands,0,FIFA World Cup,Brazil,0,83,26.83,4,-2,9,5,3,-10,2,15,-13,13,1.83,Netherlands,3,79,25.0,57,45,Organised,84,75,50,48,52,55,39,Free Form,54,31,Organised,76,75,50,31,69,56,47,Organised
2014-07-12,Brazil,Netherlands,0,FIFA World Cup,Brazil,0,83,26.83,4,-2,9,5,3,-10,2,15,-13,13,1.83,Netherlands,3,79,25.0,57,45,Organised,84,75,50,48,52,55,39,Free Form,54,31,Organised,75,75,45,47,45,37,32,Organised
2014-07-12,Brazil,Netherlands,0,FIFA World Cup,Brazil,0,83,26.83,4,-2,9,5,3,-10,2,15,-13,13,1.83,Netherlands,3,79,25.0,57,45,Organised,84,75,50,48,52,55,39,Free Form,54,31,Organised,82,84,37,61,42,57,54,Organised
2014-07-12,Brazil,Netherlands,0,FIFA World Cup,Brazil,0,83,26.83,4,-2,9,5,3,-10,2,15,-13,13,1.83,Netherlands,3,79,25.0,57,45,Organised,84,75,50,48,52,55,39,Free Form,41,47,Organised,76,75,50,31,69,56,47,Organised
2014-07-12,Brazil,Netherlands,0,FIFA World Cup,Brazil,0,83,26.83,4,-2,9,5,3,-10,2,15,-13,13,1.83,Netherlands,3,79,25.0,57,45,Organised,84,75,50,48,52,55,39,Free Form,41,47,Organised,75,75,45,47,45,37,32,Organised
2014-07-12,Brazil,Netherlands,0,FIFA World Cup,Brazil,0,83,26.83,4,-2,9,5,3,-10,2,15,-13,13,1.83,Netherlands,3,79,25.0,57,45,Organised,84,75,50,48,52,55,39,Free Form,41,47,Organised,82,84,37,61,42,57,54,Organised
2014-07-12,Brazil,Netherlands,0,FIFA World Cup,Brazil,0,83,26.83,4,-2,9,5,3,-10,2,15,-13,13,1.83,Netherlands,3,79,25.0,57,45,Organised,84,75,50,48,52,55,39,Free Form,62,48,Organised,76,75,50,31,69,56,47,Organised
2014-07-12,Brazil,Netherlands,0,FIFA World Cup,Brazil,0,83,26.83,4,-2,9,5,3,-10,2,15,-13,13,1.83,Netherlands,3,79,25.0,57,45,Organised,84,75,50,48,52,55,39,Free Form,62,48,Organised,75,75,45,47,45,37,32,Organised
2014-07-12,Brazil,Netherlands,0,FIFA World Cup,Brazil,0,83,26.83,4,-2,9,5,3,-10,2,15,-13,13,1.83,Netherlands,3,79,25.0,57,45,Organised,84,75,50,48,52,55,39,Free Form,62,48,Organised,82,84,37,61,42,57,54,Organised
2014-07-13,Germany,Argentina,1,FIFA World Cup,Germany,1,84,24.87,2,-2,1,35,-2,10,11,-5,2,-10,-2.78,Argentina,0,82,27.65,32,39,Organised,84,80,55,60,36,41,68,Free Form,67,37,Organised,82,81,57,50,46,52,63,Organised
2014-07-13,Germany,Argentina,1,FIFA World Cup,Germany,1,84,24.87,2,-2,1,35,-2,10,11,-5,2,-10,-2.78,Argentina,0,82,27.65,32,39,Organised,84,80,55,60,50,65,54,Organised,67,37,Organised,82,81,57,50,46,52,63,Organised
2014-09-03,Czech Republic,USA,0,Friendly,Czech Republic,0,74,27.57,0,-2,2,6,-8,6,-13,17,9,12,1.74,USA,1,74,25.83,41,58,Organised,75,71,35,35,50,66,35,Organised,47,50,Organised,73,73,44,47,56,53,52,Organised
2014-09-03,Czech Republic,USA,0,Friendly,Czech Republic,0,74,27.57,0,-3,1,6,-8,6,-13,17,9,12,0.7400000000000021,USA,1,74,26.83,41,58,Organised,76,72,35,35,50,66,35,Organised,47,50,Organised,73,73,44,47,56,53,52,Organised
2014-09-03,Czech Republic,USA,0,Friendly,Czech Republic,0,74,26.96,0,-2,2,6,-8,6,-13,17,9,12,1.13,USA,1,74,25.83,41,58,Organised,75,71,35,35,50,66,35,Organised,47,50,Organised,73,73,44,47,56,53,52,Organised
2014-09-03,Czech Republic,USA,0,Friendly,Czech Republic,0,74,26.96,0,-3,1,6,-8,6,-13,17,9,12,0.130000000000003,USA,1,74,26.83,41,58,Organised,76,72,35,35,50,66,35,Organised,55,31,Organised,82,80,47,47,52,30,48,Free Form
2014-09-03,Czech Republic,USA,0,Friendly,Czech Republic,0,74,26.96,0,-3,1,6,-8,6,-13,17,9,12,0.130000000000003,USA,1,74,26.83,41,58,Organised,76,72,35,35,50,66,35,Organised,55,31,Organised,73,73,44,47,56,53,52,Organised
2014-09-03,Czech Republic,USA,0,Friendly,Czech Republic,0,74,26.96,0,-3,1,6,-8,6,-13,17,9,12,0.130000000000003,USA,1,74,26.83,41,58,Organised,76,72,35,35,50,66,35,Organised,47,50,Organised,82,80,47,47,52,30,48,Free Form
2014-09-03,Czech Republic,USA,0,Friendly,Czech Republic,0,74,26.96,0,-3,1,6,-8,6,-13,17,9,12,0.130000000000003,USA,1,74,26.83,41,58,Organised,76,72,35,35,50,66,35,Organised,47,50,Organised,73,73,44,47,56,53,52,Organised
2014-09-03,Turkey,Denmark,1,Friendly,Turkey,2,78,25.57,5,5,2,-14,5,-2,10,3,3,3,-0.300000000000001,Denmark,1,73,25.87,65,50,Organised,71,74,44,47,51,38,49,Organised,62,42,Organised,77,72,44,35,50,65,54,Organised
2014-09-03,Turkey,Denmark,1,Friendly,Turkey,2,78,25.57,5,5,2,-14,5,-2,10,3,3,3,-0.300000000000001,Denmark,1,73,25.87,65,50,Organised,71,74,44,47,51,38,49,Organised,62,42,Organised,76,76,47,50,49,48,52,Organised
2014-09-03,Turkey,Denmark,1,Friendly,Turkey,2,78,25.57,5,5,2,-14,5,-2,10,3,3,3,-0.300000000000001,Denmark,1,73,25.87,65,50,Organised,71,74,44,47,51,38,49,Organised,51,55,Organised,77,72,44,35,50,65,54,Organised
2014-09-03,Turkey,Denmark,1,Friendly,Turkey,2,78,25.57,5,5,2,-14,5,-2,10,3,3,3,-0.300000000000001,Denmark,1,73,25.87,65,50,Organised,71,74,44,47,51,38,49,Organised,51,55,Organised,76,76,47,50,49,48,52,Organised
2014-09-03,Turkey,Denmark,1,Friendly,Turkey,2,78,26.3,5,6,3,-14,5,-2,10,3,3,3,0.43,Denmark,1,73,25.87,65,50,Organised,71,74,44,47,51,38,49,Organised,51,55,Organised,77,77,47,50,49,48,52,Organised
2014-09-03,Turkey,Denmark,1,Friendly,Turkey,2,78,25.57,4,5,1,-14,5,-2,10,3,3,3,-1.3,Denmark,1,74,26.87,65,50,Organised,71,75,44,47,51,38,49,Organised,70,70,Organised,73,74,60,70,45,70,70,Organised
2014-09-03,Turkey,Denmark,1,Friendly,Turkey,2,78,25.57,4,5,1,-14,5,-2,10,3,3,3,-1.3,Denmark,1,74,26.87,65,50,Organised,71,75,44,47,51,38,49,Organised,70,70,Organised,76,76,47,50,49,48,52,Organised
2014-09-03,Turkey,Denmark,1,Friendly,Turkey,2,78,25.57,4,5,1,-14,5,-2,10,3,3,3,-1.3,Denmark,1,74,26.87,65,50,Organised,71,75,44,47,51,38,49,Organised,51,55,Organised,73,74,60,70,45,70,70,Organised
2014-09-03,Turkey,Denmark,1,Friendly,Turkey,2,78,25.57,4,5,1,-14,5,-2,10,3,3,3,-1.3,Denmark,1,74,26.87,65,50,Organised,71,75,44,47,51,38,49,Organised,51,55,Organised,76,76,47,50,49,48,52,Organised
2014-09-03,Turkey,Denmark,1,Friendly,Turkey,2,78,25.57,4,5,1,-14,5,-2,10,3,3,3,-1.3,Denmark,1,74,26.87,65,50,Organised,71,75,44,47,53,24,35,Organised,70,70,Organised,73,74,60,70,45,70,70,Organised
2014-09-03,Turkey,Denmark,1,Friendly,Turkey,2,78,25.57,4,5,1,-14,5,-2,10,3,3,3,-1.3,Denmark,1,74,26.87,65,50,Organised,71,75,44,47,53,24,35,Organised,70,70,Organised,76,76,47,50,49,48,52,Organised
2014-09-03,Turkey,Denmark,1,Friendly,Turkey,2,78,25.57,4,5,1,-14,5,-2,10,3,3,3,-1.3,Denmark,1,74,26.87,65,50,Organised,71,75,44,47,53,24,35,Organised,51,55,Organised,73,74,60,70,45,70,70,Organised
2014-09-03,Turkey,Denmark,1,Friendly,Turkey,2,78,25.57,4,5,1,-14,5,-2,10,3,3,3,-1.3,Denmark,1,74,26.87,65,50,Organised,71,75,44,47,53,24,35,Organised,51,55,Organised,76,76,47,50,49,48,52,Organised
2014-09-03,Turkey,Denmark,1,Friendly,Turkey,2,78,26.3,4,6,2,-14,5,-2,10,3,3,3,-0.57,Denmark,1,74,26.87,65,50,Organised,71,75,44,47,51,38,49,Organised,51,55,Organised,77,77,47,50,49,48,52,Organised
2014-09-03,England,Norway,1,Friendly,England,1,80,25.09,9,12,9,-16,-3,15,-12,-10,0,10,-0.390000000000001,Norway,0,71,25.48,70,59,Organised,79,72,47,33,52,68,61,Organised,54,56,Organised,83,79,47,43,67,56,51,Organised
2014-09-03,England,Norway,1,Friendly,England,1,80,25.09,9,12,9,-16,-3,15,-12,-10,0,10,-0.390000000000001,Norway,0,71,25.48,70,59,Organised,71,70,47,33,52,68,61,Organised,54,56,Organised,83,79,47,43,67,56,51,Organised
2014-09-03,England,Norway,1,Friendly,England,1,80,25.09,9,12,9,-16,-3,15,-12,-10,0,10,-0.390000000000001,Norway,0,71,25.48,70,59,Organised,79,72,47,33,52,68,61,Organised,54,56,Organised,83,79,47,43,67,56,51,Organised
2014-09-03,England,Norway,1,Friendly,England,1,80,25.09,9,12,9,-16,-3,15,-12,-10,0,10,-0.390000000000001,Norway,0,71,25.48,70,59,Organised,71,70,47,33,52,68,61,Organised,54,56,Organised,83,79,47,43,67,56,51,Organised
2014-09-03,England,Norway,1,Friendly,England,1,80,25.09,8,12,9,-16,-3,15,-12,-10,0,10,0.919999999999998,Norway,0,72,24.17,70,59,Organised,71,70,47,33,52,68,61,Organised,54,56,Organised,83,79,47,43,67,56,51,Organised
2014-09-03,England,Norway,1,Friendly,England,1,80,24.04,9,12,9,-16,-3,15,-12,-10,0,10,-1.44,Norway,0,71,25.48,70,59,Organised,71,70,47,33,52,68,61,Organised,54,56,Organised,83,79,47,43,67,56,51,Organised
2014-09-03,England,Norway,1,Friendly,England,1,80,24.04,8,12,9,-16,-3,15,-12,-10,0,10,-0.130000000000003,Norway,0,72,24.17,70,59,Organised,71,70,47,33,52,68,61,Organised,54,56,Organised,83,79,47,43,67,56,51,Organised
2014-09-03,Germany,Argentina,0,Friendly,Germany,2,83,23.87,2,0,2,35,-2,10,18,-5,2,-10,-4.52,Argentina,4,81,28.39,32,39,Organised,84,80,55,60,36,34,68,Free Form,67,37,Organised,84,82,57,50,46,52,63,Free Form
2014-09-03,Germany,Argentina,0,Friendly,Germany,2,83,23.87,1,-1,2,35,-2,10,11,-5,2,-10,-3.78,Argentina,4,82,27.65,32,39,Organised,85,80,55,60,36,41,68,Free Form,67,37,Organised,84,82,57,50,46,52,63,Free Form
2014-09-03,Germany,Argentina,0,Friendly,Germany,2,84,24.87,3,0,2,31,1,12,14,-5,2,-16,-3.52,Argentina,4,81,28.39,32,39,Organised,84,80,55,60,36,34,68,Free Form,63,40,Organised,84,82,57,44,48,48,63,Organised
2014-09-03,Germany,Argentina,0,Friendly,Germany,2,84,24.87,3,0,2,31,1,12,14,-5,2,-16,-3.52,Argentina,4,81,28.39,32,39,Organised,84,80,55,60,36,34,68,Free Form,63,40,Organised,78,77,63,54,54,61,66,Organised
2014-09-03,Germany,Argentina,0,Friendly,Germany,2,84,24.87,3,0,2,31,1,12,14,-5,2,-16,-3.52,Argentina,4,81,28.39,32,39,Organised,84,80,55,60,36,34,68,Free Form,61,48,Organised,84,82,57,44,48,48,63,Organised
2014-09-03,Germany,Argentina,0,Friendly,Germany,2,84,24.87,3,0,2,31,1,12,14,-5,2,-16,-3.52,Argentina,4,81,28.39,32,39,Organised,84,80,55,60,36,34,68,Free Form,61,48,Organised,78,77,63,54,54,61,66,Organised
2014-09-03,Germany,Argentina,0,Friendly,Germany,2,84,24.87,2,-1,2,31,1,12,7,-5,2,-16,-2.78,Argentina,4,82,27.65,32,39,Organised,85,80,55,60,36,41,68,Free Form,63,40,Organised,84,82,57,44,48,48,63,Organised
2014-09-03,Germany,Argentina,0,Friendly,Germany,2,84,24.87,2,-1,2,31,1,12,7,-5,2,-16,-2.78,Argentina,4,82,27.65,32,39,Organised,85,80,55,60,36,41,68,Free Form,63,40,Organised,82,80,46,36,52,49,52,Organised
2014-09-03,Germany,Argentina,0,Friendly,Germany,2,84,24.87,2,-1,2,31,1,12,7,-5,2,-16,-2.78,Argentina,4,82,27.65,32,39,Organised,85,80,55,60,36,41,68,Free Form,48,36,Organised,84,82,57,44,48,48,63,Organised
2014-09-03,Germany,Argentina,0,Friendly,Germany,2,84,24.87,2,-1,2,31,1,12,7,-5,2,-16,-2.78,Argentina,4,82,27.65,32,39,Organised,85,80,55,60,36,41,68,Free Form,48,36,Organised,82,80,46,36,52,49,52,Organised
2014-09-04,Belgium,Australia,1,Friendly,Belgium,2,81,24.3,12,4,15,-9,-23,-41,34,3,3,14,-0.609999999999999,Australia,0,69,24.91,39,59,Organised,71,65,39,34,78,22,30,Organised,30,36,Organised,75,80,42,48,37,56,33,Organised
2014-09-04,Belgium,Australia,1,Friendly,Belgium,2,81,24.3,12,1,14,-9,-10,-28,1,3,-13,0,-1.61,Australia,0,69,25.91,39,46,Organised,74,66,55,48,65,55,30,Organised,30,36,Organised,75,80,42,48,37,56,33,Organised
2014-09-04,Belgium,Australia,1,Friendly,Belgium,2,81,25.78,12,5,15,-9,-23,-41,34,3,3,14,0.870000000000001,Australia,0,69,24.91,39,59,Organised,71,65,39,34,78,22,30,Organised,30,36,Organised,76,80,42,48,37,56,33,Free Form
2014-09-04,Belgium,Australia,1,Friendly,Belgium,2,81,25.78,12,2,14,-9,-10,-28,1,3,-13,0,-0.129999999999999,Australia,0,69,25.91,39,46,Organised,74,66,55,48,65,55,30,Organised,30,36,Organised,76,80,42,48,37,56,33,Free Form
2014-09-04,Spain,France,0,Friendly,Spain,0,84,26.96,3,4,3,-11,4,-15,-8,4,4,1,1.83,France,1,81,25.13,48,36,Organised,82,80,46,36,52,49,52,Organised,37,40,Organised,86,83,50,37,37,41,56,Free Form
2014-09-04,Spain,France,0,Friendly,Spain,0,84,26.96,3,4,3,-11,4,-15,-8,4,4,1,1.83,France,1,81,25.13,48,36,Organised,76,72,42,38,43,54,35,Free Form,37,40,Organised,86,83,50,37,37,41,56,Free Form
2014-09-04,Spain,France,0,Friendly,Spain,0,84,26.96,3,4,3,-11,4,-15,-8,4,4,1,1.83,France,1,81,25.13,41,58,Free Form,82,80,46,36,52,49,52,Organised,37,40,Organised,86,83,50,37,37,41,56,Free Form
2014-09-04,Spain,France,0,Friendly,Spain,0,84,26.96,3,4,3,-11,4,-15,-8,4,4,1,1.83,France,1,81,25.13,41,58,Free Form,76,72,42,38,43,54,35,Free Form,37,40,Organised,86,83,50,37,37,41,56,Free Form
2014-09-04,Spain,France,0,Friendly,Spain,0,85,26.52,4,4,3,-11,4,-15,-8,4,4,1,1.39,France,1,81,25.13,48,36,Organised,82,80,46,36,52,49,52,Organised,37,40,Organised,86,83,50,37,37,41,56,Free Form
2014-09-04,Spain,France,0,Friendly,Spain,0,84,26.96,3,3,3,-11,4,-15,-8,4,4,1,0.8300000000000021,France,1,81,26.13,48,36,Organised,83,80,46,36,52,49,52,Organised,37,40,Organised,86,83,50,37,37,41,56,Free Form
2014-09-04,Spain,France,0,Friendly,Spain,0,85,26.52,4,3,3,-11,4,-15,-8,4,4,1,0.390000000000001,France,1,81,26.13,48,36,Organised,83,80,46,36,52,49,52,Organised,37,40,Organised,86,83,50,37,37,41,56,Free Form
2014-09-04,Italy,Netherlands,1,Friendly,Italy,2,82,26.39,3,-3,8,-12,4,18,11,14,9,-2,1.39,Netherlands,0,79,25.0,57,45,Organised,84,74,50,48,52,55,39,Free Form,45,49,Organised,81,82,59,46,70,66,53,Organised
2014-09-04,Italy,Netherlands,1,Friendly,Italy,2,82,26.39,2,-2,6,-12,4,18,11,14,9,-2,0.2600000000000019,Netherlands,0,80,26.13,57,45,Organised,83,76,50,48,52,55,39,Free Form,22,39,Organised,72,73,70,20,70,30,40,Organised
2014-09-04,Italy,Netherlands,1,Friendly,Italy,2,82,26.39,2,-2,6,-12,4,18,11,14,9,-2,0.2600000000000019,Netherlands,0,80,26.13,57,45,Organised,83,76,50,48,52,55,39,Free Form,22,39,Organised,81,82,59,46,70,66,53,Organised
2014-09-04,Italy,Netherlands,1,Friendly,Italy,2,82,26.39,2,-2,6,-12,4,18,11,14,9,-2,0.2600000000000019,Netherlands,0,80,26.13,57,45,Organised,83,76,50,48,52,55,39,Free Form,45,49,Organised,72,73,70,20,70,30,40,Organised
2014-09-04,Italy,Netherlands,1,Friendly,Italy,2,82,26.39,2,-2,6,-12,4,18,11,14,9,-2,0.2600000000000019,Netherlands,0,80,26.13,57,45,Organised,83,76,50,48,52,55,39,Free Form,45,49,Organised,81,82,59,46,70,66,53,Organised
2014-09-04,Italy,Netherlands,1,Friendly,Italy,2,82,27.3,3,-3,8,-8,3,11,-17,3,-6,-14,2.3,Netherlands,0,79,25.0,57,45,Organised,84,74,50,48,52,55,39,Free Form,49,48,Organised,81,82,44,34,63,38,42,Organised
2014-09-04,Italy,Netherlands,1,Friendly,Italy,2,82,27.3,2,-2,6,-8,3,11,-17,3,-6,-14,1.17,Netherlands,0,80,26.13,57,45,Organised,83,76,50,48,52,55,39,Free Form,49,48,Organised,81,82,44,34,63,38,42,Organised
2014-09-05,Korea Republic,Venezuela,1,Friendly,Korea Republic,3,71,25.74,0,-2,-2,26,7,13,13,13,4,28,-1.22,Venezuela,1,71,26.96,29,33,Organised,72,72,44,33,25,32,32,Organised,55,40,Organised,70,70,48,61,38,45,45,Free Form
2014-09-05,Korea Republic,Venezuela,1,Friendly,Korea Republic,3,71,25.74,0,-4,0,26,7,13,13,13,4,28,-2.22,Venezuela,1,71,27.96,29,33,Organised,74,70,44,33,25,32,32,Organised,55,40,Organised,70,70,48,61,38,45,45,Free Form
2014-09-05,Korea Republic,Venezuela,1,Friendly,Korea Republic,3,71,24.74,0,-2,-3,37,24,25,46,13,4,28,-2.22,Venezuela,1,71,26.96,29,33,Organised,72,72,44,33,25,32,32,Organised,66,57,Organised,70,69,48,61,50,78,45,Organised
2014-09-05,Korea Republic,Venezuela,1,Friendly,Korea Republic,3,71,24.74,0,-4,-1,37,24,25,46,13,4,28,-3.22,Venezuela,1,71,27.96,29,33,Organised,74,70,44,33,25,32,32,Organised,66,57,Organised,70,69,48,61,50,78,45,Organised
2014-09-06,Mexico,Chile,0,Friendly,Mexico,0,75,26.87,0,1,4,-9,12,8,3,-16,14,11,-0.43,Chile,0,75,27.3,62,42,Organised,77,70,44,35,50,65,54,Organised,53,54,Organised,78,74,58,46,58,68,38,Organised
